id,headline,url,source,source_type,author,published_at,section,collection_method,scraped_at,feed_url
3c13b87941c93716,"El ejército ucraniano evoluciona bajo presión, con nuevas unidades que desafían el legado soviético",https://www.infobae.com/america/mundo/2026/04/16/el-ejercito-ucraniano-evoluciona-bajo-presion-con-nuevas-unidades-que-desafian-el-legado-sovietico/,Infobae,internacional,"Hanna Arhirova, Vasilisa Stepanenko y Samya Kullab",2026-04-16T20:29:38+00:00,,rss,2026-04-18T22:48:58.280504+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
d355fa3ee5bca6df,El gobierno sirio asumió el control total de las bases militares tras el retiro de las tropas estadounidenses,https://www.infobae.com/america/mundo/2026/04/16/el-gobierno-sirio-asumio-el-control-total-de-las-bases-militares-tras-el-retiro-de-las-tropas-estadounidenses/,Infobae,internacional,,2026-04-16T20:52:05+00:00,,rss,2026-04-18T22:48:58.280292+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
05e4cf70fcb2ab09,Comenzó el alto el fuego de diez días entre Israel y el Líbano,https://www.infobae.com/america/mundo/2026/04/16/comenzo-el-alto-el-fuego-de-diez-dias-entre-israel-y-el-libano/,Infobae,internacional,,2026-04-16T21:26:04+00:00,,rss,2026-04-18T22:48:58.280026+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
1ba510508fa35f9a,La Conferencia del Episcopado Dominicano expresa apoyo al papa León XIV ante críticas a Donald Trump,https://www.infobae.com/republica-dominicana/2026/04/16/la-conferencia-del-episcopado-dominicano-expresa-apoyo-al-papa-leon-xiv-ante-criticas-a-donald-trump/,Infobae,internacional,Thania Urías,2026-04-16T21:35:39+00:00,,rss,2026-04-18T22:48:58.279777+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
3fc1b77f306b38b6,El líder opositor sudafricano Julius Malema fue condenado a cinco años de prisión por disparar un arma en un mitin político,https://www.infobae.com/america/mundo/2026/04/16/el-lider-opositor-sudafricano-julius-malema-fue-condenado-a-cinco-anos-de-prision-por-disparar-un-arma-en-un-mitin-politico/,Infobae,internacional,Francisco González Tomadin,2026-04-16T21:43:27+00:00,,rss,2026-04-18T22:48:58.279566+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
0bb201b6bbc77eeb,Controversia por granjas industriales en Reino Unido: por qué su expansión preocupa a expertos y vecinos,https://www.infobae.com/america/mundo/2026/04/16/controversia-por-granjas-industriales-en-reino-unido-por-que-su-expansion-preocupa-a-expertos-y-vecinos/,Infobae,internacional,Ismael Yasnikowski,2026-04-16T22:12:12+00:00,,rss,2026-04-18T22:48:58.279337+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
8290edc49f94a079,"Paneles solares, ahorro y autonomía: la fórmula que combate la inseguridad alimentaria en áreas rurales de Nigeria",https://www.infobae.com/america/medio-ambiente/2026/04/16/paneles-solares-ahorro-y-autonomia-la-formula-que-combate-la-inseguridad-alimentaria-en-areas-rurales-de-nigeria/,Infobae,internacional,Ismael Yasnikowski,2026-04-16T22:16:55+00:00,,rss,2026-04-18T22:48:58.279125+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
bc642bc7ea0b6c3a,Cese de hostilidades entre Israel y Líbano: qué establece el acuerdo y cómo se aplicará la tregua,https://www.infobae.com/america/mundo/2026/04/16/cese-de-hostilidades-entre-israel-y-libano-que-establece-el-acuerdo-y-como-se-aplicara-la-tregua/,Infobae,internacional,,2026-04-16T22:30:56+00:00,,rss,2026-04-18T22:48:58.278904+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
ad909dfe73ae9a6c,¿Un lago gigante creó el Gran Cañón? Nuevas pistas sobre su origen desafían a los geólogos,https://www.infobae.com/america/mundo/2026/04/16/un-lago-gigante-creo-el-gran-canon-nuevas-pistas-sobre-su-origen-desafian-a-los-geologos/,Infobae,internacional,Mirko Racovsky,2026-04-16T23:29:44+00:00,,rss,2026-04-18T22:48:58.278611+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
69f3835b685bc49d,El G7 urgió limitar el coste económico de la guerra en Medio Oriente,https://www.infobae.com/america/mundo/2026/04/17/el-g7-urgio-limitar-el-coste-economico-de-la-guerra-en-medio-oriente/,Infobae,internacional,,2026-04-17T00:20:33+00:00,,rss,2026-04-18T22:48:58.278399+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
694722d85bd38fc3,El gobierno británico reconoció que Mandelson fue embajador pese a no superar el control de seguridad de los servicios de inteligencia,https://www.infobae.com/america/mundo/2026/04/17/el-gobierno-britanico-reconocio-que-mandelson-fue-embajador-pese-a-no-superar-el-control-de-seguridad-de-los-servicios-de-inteligencia/,Infobae,internacional,,2026-04-17T00:22:53+00:00,,rss,2026-04-18T22:48:58.278154+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
9c0ea71cdb6bc018,Ucrania enfrenta el agotamiento de misiles y acelera la búsqueda de defensas aéreas,https://www.infobae.com/america/mundo/2026/04/17/ucrania-enfrenta-el-agotamiento-de-misiles-y-acelera-la-busqueda-de-defensas-aereas/,Infobae,internacional,Francisco González Tomadin,2026-04-17T00:23:16+00:00,,rss,2026-04-18T22:48:58.277880+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
82b780c4e1995466,El régimen de Irán es “cautelosamente optimista” ante una segunda ronda de negociaciones con Washington,https://www.infobae.com/america/mundo/2026/04/17/el-regimen-de-iran-es-cautelosamente-optimista-ante-una-segunda-ronda-de-negociaciones-con-washington/,Infobae,internacional,,2026-04-17T00:43:57+00:00,,rss,2026-04-18T22:48:58.277676+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
392b26480f6cfba8,"Pakistán confirmó gestiones para una nueva ronda de diálogo entre Estados Unidos e Irán, pero sin fecha definida",https://www.infobae.com/america/mundo/2026/04/17/pakistan-confirmo-gestiones-para-una-nueva-ronda-de-dialogo-entre-estados-unidos-e-iran-pero-sin-fecha-definida/,Infobae,internacional,,2026-04-17T00:50:30+00:00,,rss,2026-04-18T22:48:58.277407+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
6a3d198ddf25487e,El auge del ‘silver housing’: la revolución de la vivienda senior en el mundo,https://www.infobae.com/generacion-silver/2026/04/17/el-auge-del-silver-housing-la-revolucion-de-la-vivienda-senior-en-el-mundo/,Infobae,internacional,,2026-04-17T03:05:00+00:00,,rss,2026-04-18T22:48:58.277139+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
e500551d55d8b2b7,Trump calificó el inicio de la tregua entre Israel y Líbano como un “día histórico” e instó a Hezbollah a “actuar correctamente”,https://www.infobae.com/america/mundo/2026/04/17/trump-califico-el-inicio-de-la-tregua-entre-israel-y-libano-como-un-dia-historico-e-insto-a-hezbollah-a-actuar-correctamente/,Infobae,internacional,,2026-04-17T04:59:05+00:00,,rss,2026-04-18T22:48:58.276885+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
7998f103acd8ce63,EN VIVO: Pete Hegset advirtió que las fuerzas estadounidenses están “listas para la acción” en Medio Oriente,https://www.infobae.com/america/mundo/2026/04/16/en-vivo-alto-al-fuego-entre-estados-unidos-e-israel/,Infobae,internacional,"Bautista Marghella, Marcos Colombo, Matías Tercic",2026-04-17T07:01:03+00:00,,rss,2026-04-18T22:48:58.276608+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
f7afcfa1ebe265d5,Buques con destino a Irán cruzaron el estrecho de Ormuz a pesar del bloqueo de Estados Unidos,https://www.infobae.com/america/mundo/2026/04/17/buques-con-destino-a-iran-cruzaron-el-estrecho-de-ormuz-a-pesar-del-bloqueo-de-estados-unidos/,Infobae,internacional,,2026-04-17T07:31:38+00:00,,rss,2026-04-18T22:48:58.276381+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
ef2d648ef34897b8,El régimen iraní reclamó la salida de las fuerzas israelíes del sur de Líbano tras el alto al fuego acordado,https://www.infobae.com/america/mundo/2026/04/17/el-regimen-irani-reclamo-la-salida-de-las-fuerzas-israelies-del-sur-de-libano-tras-el-alto-al-fuego-acordado/,Infobae,internacional,,2026-04-17T07:33:00+00:00,,rss,2026-04-18T22:48:58.276119+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
cc240d4b5f29bb76,"Los libaneses regresan al sur del país, pero Israel advierte: “Las operaciones contra Hezbollah aún no han sido completadas”",https://www.infobae.com/america/mundo/2026/04/17/los-libaneses-regresan-al-sur-del-pais-pero-israel-advierte-las-operaciones-contra-hezbollah-aun-no-han-sido-completadas/,Infobae,internacional,,2026-04-17T11:55:25+00:00,,rss,2026-04-18T22:48:58.275768+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
466d57742eceb59e,El papa León XIV ofició una multitudinaria misa en Camerún: “Hay pan para todos si se da a todos”,https://www.infobae.com/america/mundo/2026/04/17/el-papa-leon-xiv-oficio-una-multitudinaria-misa-en-camerun-hay-pan-para-todos-si-se-da-a-todos/,Infobae,internacional,,2026-04-17T12:55:01+00:00,,rss,2026-04-18T22:48:58.275490+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
486fe0435bbd0d56,Irán anunció que el estrecho de Ormuz estará abierto a la navegación durante el cese del fuego acordado con EEUU,https://www.infobae.com/america/mundo/2026/04/17/iran-anuncio-que-el-estrecho-de-ormuz-estara-abierto-a-la-navegacion-durante-el-cese-del-fuego-acordado-con-eeuu/,Infobae,internacional,,2026-04-17T13:27:33+00:00,,rss,2026-04-18T22:48:58.275209+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
5686cdd3dd48e8dc,Trump dijo que EEUU mantendrá el bloqueo a los puertos iraníes mientras duren las negociaciones entre Washington y Teherán,https://www.infobae.com/estados-unidos/2026/04/17/trump-dijo-que-eeuu-mantendra-el-bloqueo-a-los-puertos-iranies-mientras-duren-las-negociaciones-entre-washington-y-teheran/,Infobae,internacional,,2026-04-17T13:52:46+00:00,,rss,2026-04-18T22:48:58.274939+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
0dce5296776846eb,"Donald Trump: “Israel no bombardeará más al Líbano, Estados Unidos se lo prohíbe”",https://www.infobae.com/estados-unidos/2026/04/17/donald-trump-israel-no-bombardeara-mas-el-libano-estados-unidos-se-lo-prohibe/,Infobae,internacional,,2026-04-17T14:52:33+00:00,,rss,2026-04-18T22:48:58.274674+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
e64d7cecb7ddc4c8,Irán pidió poner fin a la guerra en toda la región: “No queremos un alto el fuego temporal”,https://www.infobae.com/america/mundo/2026/04/17/iran-pidio-poner-fin-a-la-guerra-en-toda-la-region-no-queremos-un-alto-el-fuego-temporal/,Infobae,internacional,,2026-04-17T15:16:41+00:00,,rss,2026-04-18T22:48:58.274414+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
0acf69d5f006a53f,Donald Trump rechazó una oferta de ayuda de la OTAN para el estrecho de Ormuz: “Les dije que se mantengan alejados”,https://www.infobae.com/america/mundo/2026/04/17/donald-trump-rechazo-una-oferta-de-ayuda-de-la-otan-para-el-estrecho-de-ormuz-les-dije-que-se-mantengan-alejados/,Infobae,internacional,,2026-04-17T15:53:38+00:00,,rss,2026-04-18T22:48:58.274141+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
077be6795975d8d2,"Estados Unidos mantiene el bloqueo a los puertos del régimen persa y 19 barcos acataron sus órdenes: “Si señor, volvemos a Irán”",https://www.infobae.com/estados-unidos/2026/04/17/estados-unidos-mantiene-el-bloqueo-a-los-puertos-del-regimen-persa-y-19-barcos-acataron-sus-ordenes-si-senor-volvemos-a-iran/,Infobae,internacional,,2026-04-17T16:22:02+00:00,,rss,2026-04-18T22:48:58.273860+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
de67834437e74c41,El impactante video de un camión en llamas que intenta evitar una explosión y termina dejando varios heridos en Siria,https://www.infobae.com/america/mundo/2026/04/17/el-impactante-video-de-un-camion-en-llamas-que-intenta-evitar-una-explosion-y-termina-dejando-varios-heridos-en-siria/,Infobae,internacional,,2026-04-17T16:55:38+00:00,,rss,2026-04-18T22:48:58.273556+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
e3d5a2a2c23060d3,La justicia de París aplicó una multa récord a una empresa inmobiliaria por convertir una residencia social en alojamientos turísticos,https://www.infobae.com/america/mundo/2026/04/17/la-justicia-de-paris-aplico-una-multa-record-a-una-empresa-inmobiliaria-por-convertir-una-residencia-social-en-alojamientos-turisticos/,Infobae,internacional,,2026-04-17T18:59:20+00:00,,rss,2026-04-18T22:48:58.273278+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
b3fe1a21987a5273,El secretario general de la ONU respalda reapertura del estrecho de Ormuz por parte de Irán,https://www.infobae.com/america/mundo/2026/04/17/el-secretario-general-de-la-onu-respalda-reapertura-del-estrecho-de-ormuz-por-parte-de-iran/,Infobae,internacional,,2026-04-17T19:05:37+00:00,,rss,2026-04-18T22:48:58.272990+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
ad2371db5e3a267b,"Entre Da Vinci, Napoleón y George Clooney: así deslumbra el lago de Como con historia, arte y exclusividad",https://www.infobae.com/america/mundo/2026/04/17/entre-da-vinci-napoleon-y-george-clooney-asi-deslumbra-el-lago-de-como-con-historia-arte-y-exclusividad/,Infobae,internacional,Ismael Yasnikowski,2026-04-17T19:37:19+00:00,,rss,2026-04-18T22:48:58.272721+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
a4ef91f57d1ab0df,La ofensiva digital de China contra Taiwán amplificó las voces críticas del gobierno democrático de la isla,https://www.infobae.com/america/mundo/2026/04/17/la-ofensiva-digital-de-china-contra-taiwan-amplifico-las-voces-criticas-del-gobierno-democratico-de-la-isla/,Infobae,internacional,,2026-04-17T19:47:38+00:00,,rss,2026-04-18T22:48:58.272470+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
84da76f92059fbfc,Los precios del petróleo cayeron con fuerza tras la apertura del estrecho de Ormuz,https://www.infobae.com/america/mundo/2026/04/17/los-precios-del-petroleo-cayeron-con-fuerza-tras-la-apertura-del-estrecho-de-ormuz/,Infobae,internacional,,2026-04-17T19:51:29+00:00,,rss,2026-04-18T22:48:58.272204+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
9b69703afdd240ed,El cuarto giro: la teoría que anticipó el colapso de la democracia liberal y el auge de Milei y Trump,https://www.infobae.com/america/mundo/2026/04/17/el-cuarto-giro-la-teoria-que-anticipo-el-colapso-de-la-democracia-liberal-y-el-auge-de-milei-y-trump/,Infobae,internacional,Nicolás Sturtz,2026-04-17T20:11:24+00:00,,rss,2026-04-18T22:48:58.271950+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
cde24c057c54ecc6,"Quién es Peter Thiel, el magnate de Silicon Valley que impulsa la vigilancia global y propone reemplazar la democracia por empresas",https://www.infobae.com/america/mundo/2026/04/16/quien-es-peter-thiel-el-magnate-de-silicon-valley-que-impulsa-la-vigilancia-global-y-propone-reemplazar-la-democracia-por-el-poder-de-las-empresas/,Infobae,internacional,Nicolás Sturtz,2026-04-17T20:17:27+00:00,,rss,2026-04-18T22:48:58.271731+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
320661f33c8c25a5,Wall Street volvió a cerrar en máximos históricos tras el anuncio de la apertura del estrecho de Ormuz,https://www.infobae.com/estados-unidos/2026/04/17/wall-street-volvio-a-cerrar-en-maximos-historicos-tras-el-anuncio-de-la-apertura-del-estrecho-de-ormuz/,Infobae,internacional,,2026-04-17T20:31:43+00:00,,rss,2026-04-18T22:48:58.271499+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
813baf876d0eeab6,"Entre montañas, ríos y vagones históricos: así el Durango & Silverton revive la magia de los viajes clásicos en Colorado",https://www.infobae.com/estados-unidos/2026/04/17/entre-montanas-rios-y-vagones-historicos-asi-el-durango-silverton-revive-la-magia-de-los-viajes-clasicos-en-colorado/,Infobae,internacional,Mirko Racovsky,2026-04-17T21:39:50+00:00,,rss,2026-04-18T22:48:58.271203+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
85543b94ea591743,"En medio de las negociaciones, Donald Trump aseguró que el uranio iraní será trasladado a Estados Unidos pero el régimen lo desmintió",https://www.infobae.com/america/mundo/2026/04/17/en-medio-de-las-negociaciones-donald-trump-aseguro-que-el-uranio-irani-sera-trasladado-a-estados-unidos-pero-el-regimen-lo-desmintio/,Infobae,internacional,,2026-04-17T21:41:00+00:00,,rss,2026-04-18T22:48:58.270815+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
13e35e1123e5d780,Los obispos de Nicaragua expresan apoyo al papa León XIV,https://www.infobae.com/nicaragua/2026/04/17/los-obispos-de-nicaragua-expresan-apoyo-al-papa-leon-xiv/,Infobae,internacional,Henry Heredia,2026-04-17T21:43:11+00:00,,rss,2026-04-18T22:48:58.270284+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
4f7ca70163d6b647,"Christie’s sorprende con una subasta que mezcla arte, biografía y memorias de Anna Condo",https://www.infobae.com/america/mundo/2026/04/17/christies-sorprende-con-una-subasta-que-mezcla-arte-biografia-y-memorias-de-anna-condo/,Infobae,internacional,Lucila Waicman,2026-04-17T21:44:11+00:00,,rss,2026-04-18T22:48:58.269819+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
01b201e9f5ce33d5,El Parlamento de India rechazó una reforma para ampliar los escaños y aumentar la cuota femenina,https://www.infobae.com/america/mundo/2026/04/17/el-parlamento-de-india-rechazo-una-reforma-para-ampliar-los-escanos-y-aumentar-la-cuota-femenina/,Infobae,internacional,,2026-04-17T22:50:52+00:00,,rss,2026-04-18T22:48:58.269138+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
311ca85864c2846b,Finlandia y Suecia estrenan una conexión ferroviaria de casi 3.000 km que cruza Europa de norte a sur,https://www.infobae.com/america/mundo/2026/04/17/finlandia-y-suecia-estrenan-una-conexion-ferroviaria-de-casi-3000-km-que-cruza-europa-de-norte-a-sur/,Infobae,internacional,Ismael Yasnikowski,2026-04-17T22:57:03+00:00,,rss,2026-04-18T22:48:58.268630+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
6c784faa01c80388,Zelensky sancionó a 130 altos cargos militares y religiosos rusos por organizar ataques con misiles y justificar la invasión,https://www.infobae.com/america/mundo/2026/04/18/zelensky-sanciono-a-130-altos-cargos-militares-y-religiosos-rusos-por-organizar-ataques-con-misiles-y-justificar-la-invasion/,Infobae,internacional,,2026-04-18T00:16:07+00:00,,rss,2026-04-18T22:48:58.268211+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
34a16a046a0881dd,El presidente del Líbano afirma que un acuerdo de paz no implicará la cesión de territorio,https://www.infobae.com/america/mundo/2026/04/17/el-presidente-del-libano-afirma-que-un-acuerdo-de-paz-no-implicara-la-cesion-de-territorio/,Infobae,internacional,,2026-04-18T00:17:37+00:00,,rss,2026-04-18T22:48:58.267513+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
207f3b77b12a3dd3,"Liberaron al expresidente de Birmania, Win Myint, en una amnistía que alcanzó a 4.500 detenidos",https://www.infobae.com/america/mundo/2026/04/18/liberaron-al-expresidente-de-birmania-win-myint-en-una-amnistia-que-alcanzo-a-4500-detenidos/,Infobae,internacional,Francisco González Tomadin,2026-04-18T00:38:43+00:00,,rss,2026-04-18T22:48:58.266987+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
16563749769e5a43,"Horas después de liberar el estrecho de Ormuz, Irán amenazó con cerrarlo si Estados Unidos no levanta el bloqueo",https://www.infobae.com/america/mundo/2026/04/18/horas-despues-de-liberar-el-estrecho-de-ormuz-iran-amenazo-con-cerrarlo-si-estados-unidos-no-levanta-el-bloqueo/,Infobae,internacional,,2026-04-18T00:49:44+00:00,,rss,2026-04-18T22:48:58.266648+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
c8720cf4eb0f2218,"Tras el anuncio de Irán sobre el estrecho de Ormuz, petroleros se apresuran para para cruzar el paso marítimo",https://www.infobae.com/america/mundo/2026/04/18/tras-el-anuncio-de-iran-sobre-el-estrecho-de-ormuz-petroleros-se-apresuran-para-para-cruzar-el-paso-maritimo/,Infobae,internacional,,2026-04-18T00:50:36+00:00,,rss,2026-04-18T22:48:58.266254+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
b446a6f4f0c2c4bf,Donald Trump anticipó una reunión “especial e “histórica” con Xi Jinping en China: “¡Se lograrán grandes cosas!”,https://www.infobae.com/america/mundo/2026/04/18/donald-trump-anticipo-una-reunion-especial-e-historica-con-xi-jinping-en-china-se-lograran-grandes-cosas/,Infobae,internacional,,2026-04-18T04:00:15+00:00,,rss,2026-04-18T22:48:58.265562+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
7c6e27c471e28da8,Estados Unidos amplió el levantamiento temporal de sanciones contra la compra de petróleo ruso,https://www.infobae.com/america/mundo/2026/04/18/estados-unidos-amplio-el-levantamiento-temporal-de-sanciones-contra-la-compra-de-petroleo-ruso/,Infobae,internacional,,2026-04-18T05:05:25+00:00,,rss,2026-04-18T22:48:58.265281+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
a1915153f6b02b68,"La mayoría de la gente se haría un análisis de sangre para detectar el Alzheimer, según nuevo un estudio",https://www.infobae.com/salud/2026/04/18/la-mayoria-de-la-gente-se-haria-un-analisis-de-sangre-para-alzheimer-segun-un-estudio/,Infobae,internacional,HealthDay News,2026-04-18T05:30:46.412000+00:00,Salud,sitemap_article,2026-04-18T22:49:18.550009+00:00,
f32ff799af8fe697,"Temblor hoy en México: se registra sismo de magnitud 4.1 en Las Guacamayas, Michoacán",https://www.infobae.com/mexico/2026/04/18/temblor-hoy-en-mexico-noticias-de-la-actividad-sismica-este-18-de-abril-de-2026/,Infobae,internacional,https://www.infobae.com/autor/jazmin-gonzalez/,2026-04-18T06:22:01.358000+00:00,México,sitemap_article,2026-04-18T22:49:30.069954+00:00,
09cc7fe9471317a6,EN VIVO | Qatar y Turquía respaldan los esfuerzos diplomáticos de Pakistán,https://www.infobae.com/america/mundo/2026/04/17/en-vivo-alto-al-fuego-entre-estados-unidos-e-iran/,Infobae,internacional,"Bautista Marghella, Gastón Calvo, Matías Tercic",2026-04-18T06:32:54+00:00,,rss,2026-04-18T22:48:58.265027+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
8b2db8817c082bcb,El tráfico y la tensión en Medio Oriente podrían impedir una rápida caída en los precios de la gasolina,https://www.infobae.com/america/mundo/2026/04/18/el-trafico-y-la-tension-en-medio-oriente-podrian-impedir-una-rapida-caida-en-los-precios-de-la-gasolina/,Infobae,internacional,Cathy Bussewitz,2026-04-18T06:38:40+00:00,,rss,2026-04-18T22:48:58.264822+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
9a2fd5e549964f7a,Israel registró las primeras 24 horas sin ataques aéreos desde el inicio de la guerra con Irán,https://www.infobae.com/america/mundo/2026/04/18/israel-registro-las-primeras-24-horas-sin-ataques-aereos-desde-el-inicio-de-la-guerra-con-iran/,Infobae,internacional,,2026-04-18T06:57:30+00:00,,rss,2026-04-18T22:48:58.264601+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
5c24684e3edffd6c,"Wojciech Solak, experto en manipulación e injerencia rusa: “La desinformación será una característica permanente del espacio informativo”",https://www.infobae.com/america/mundo/2026/04/18/wojciech-solak-experto-en-manipulacion-e-injerencia-rusa-la-desinformacion-sera-una-caracteristica-permanente-del-espacio-informativo/,Infobae,internacional,Andrea Bonzo,2026-04-18T07:25:00+00:00,,rss,2026-04-18T22:48:58.264338+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
9d084135c311140d,Donald Trump afirmó que el bloqueo estadounidense a los puertos iraníes “se mantendrá” si no se llega a un acuerdo,https://www.infobae.com/america/mundo/2026/04/18/donald-trump-afirmo-que-el-bloqueo-estadounidense-a-los-puertos-iranies-se-mantendra-si-no-se-llega-a-un-acuerdo/,Infobae,internacional,,2026-04-18T07:54:41+00:00,,rss,2026-04-18T22:48:58.264096+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
6945c60a8c085969,"Con una actuación brillante de Messi, Inter Miami le ganó 3-2 a Colorado Rapids por la MLS tras la renuncia de Mascherano",https://www.infobae.com/deportes/2026/04/18/tras-la-renuncia-de-mascherano-el-inter-miami-de-messi-visitara-a-colorado-rapids-por-la-mls-hora-tv-y-formaciones/,Infobae,internacional,INFOBAE,2026-04-18T09:10:11.684000+00:00,Deportes,sitemap_article,2026-04-18T22:49:09.460155+00:00,
0fecacc2bf8834e3,Independiente empata con Defensa y Justicia en un duelo clave por el boleto a los playoffs del Torneo Apertura,https://www.infobae.com/deportes/2026/04/18/independiente-recibira-a-defensa-y-justicia-en-un-duelo-clave-por-el-boleto-a-los-playoffs-del-torneo-apertura-hora-tv-y-formaciones/,Infobae,internacional,INFOBAE,2026-04-18T09:16:08.740000+00:00,Deportes,sitemap_article,2026-04-18T22:49:08.391794+00:00,
a0df40272592c32b,El Atlético de Madrid del Cholo Simeone perdió la final de la Copa del Rey en los penales frente a Real Sociedad,https://www.infobae.com/deportes/2026/04/18/atletico-de-madrid-enfrentara-a-real-sociedad-por-la-final-de-la-copa-del-rey-hora-tv-y-probables-formaciones/,Infobae,internacional,INFOBAE,2026-04-18T09:19:02.726000+00:00,Deportes,sitemap_article,2026-04-18T22:49:26.326699+00:00,
81bb76dc344db74f,El régimen de Irán afirmó haber cerrado nuevamente el estrecho de Ormuz,https://www.infobae.com/america/mundo/2026/04/18/el-regimen-de-iran-afirmo-haber-cerrado-nuevamente-el-estrecho-de-ormuz-en-medio-de-las-negociaciones-con-estados-unidos/,Infobae,internacional,,2026-04-18T09:38:37+00:00,,rss,2026-04-18T22:48:58.263778+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
fd88853f245f999b,La Guardia Revolucionaria de Irán atacó a un petrolero en el estrecho de Ormuz,https://www.infobae.com/america/mundo/2026/04/18/la-guardia-revolucionaria-de-iran-ataco-a-un-petrolero-en-el-estrecho-de-ormuz/,Infobae,internacional,,2026-04-18T11:51:29+00:00,,rss,2026-04-18T22:48:58.263528+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
b00536b87f214297,El alto el fuego comenzó su último fin de semana con incertidumbre en Ormuz y perspectivas de negociaciones,https://www.infobae.com/america/mundo/2026/04/18/el-alto-el-fuego-comenzo-su-ultimo-fin-de-semana-con-incertidumbre-en-ormuz-y-perspectivas-de-negociaciones/,Infobae,internacional,,2026-04-18T11:56:17+00:00,,rss,2026-04-18T22:48:58.263276+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/
