id,headline,headline_original,label,source_type,source,author,section,published_at,url,clickbait_score,clickbait_reasons,needs_review,split,labeling_method,collection_method,scraped_at,feed_url,headline_language_detected,headline_language_probability,headline_translation_reason,headline_translation_method
cde24c057c54ecc6,"Quién es Peter Thiel, el magnate de Silicon Valley que impulsa la vigilancia global y propone reemplazar la democracia por empresas","Quién es Peter Thiel, el magnate de Silicon Valley que impulsa la vigilancia global y propone reemplazar la democracia por empresas",clickbait,internacional,Infobae,Nicolás Sturtz,,2026-04-17T20:17:27+00:00,https://www.infobae.com/america/mundo/2026/04/16/quien-es-peter-thiel-el-magnate-de-silicon-valley-que-impulsa-la-vigilancia-global-y-propone-reemplazar-la-democracia-por-el-poder-de-las-empresas/,0.28,clickbait_framing:quien es;question_opener_without_punctuation,False,train,manual-review-v1.0,rss,2026-04-20T23:36:23.873156+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/,es,0.999995,kept,kept_original
97a768af17c70e48,como encontrar la bencinera es mas barata en tu region revisa precios en tiempo real,como encontrar la bencinera es mas barata en tu region revisa precios en tiempo real,clickbait,nacional,El Mostrador,,,2026-04-20T14:46:28-03:00,https://www.elmostrador.cl/datos-utiles/2026/04/20/como-encontrar-la-bencinera-es-mas-barata-en-tu-region-revisa-precios-en-tiempo-real/,0.28,direct_address:tu;question_opener_without_punctuation,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:28:58.911834+00:00,,es,0.999994,kept,kept_original
402ba5d946b8d4a3,quien es peter magyar hungria orban trax,quien es peter magyar hungria orban trax,clickbait,internacional,CNN Espanol,,,2026-04-13T00:54:12.937000+00:00,https://cnnespanol.cnn.com/2026/04/12/mundo/quien-es-peter-magyar-hungria-orban-trax,0.28,clickbait_framing:quien es;question_opener_without_punctuation,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:36:22.179239+00:00,,ca,0.857137,detected_non_es,GoogleTranslator(auto->es)
5b6252ca13b3d60d,quien es frances fox piven la intelectual de 86 anos que nutre al nuevo socialismo millenial de estados unidos,quien es frances fox piven la intelectual de 86 anos que nutre al nuevo socialismo millenial de estados unidos,clickbait,internacional,Infobae,,,2024-04-22T22:34:45.121000+00:00,https://www.infobae.com/america/eeuu/2019/05/18/quien-es-frances-fox-piven-la-intelectual-de-86-anos-que-nutre-al-nuevo-socialismo-millenial-de-estados-unidos/,0.28,clickbait_framing:quien es;question_opener_without_punctuation,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:37:12.686975+00:00,,es,0.999995,kept,kept_original
953bc75c778d61cc,donde comprar la bencina mas barata revisa las estaciones con los precios mas bajos de tu region,donde comprar la bencina mas barata revisa las estaciones con los precios mas bajos de tu region,clickbait,nacional,En Cancha,,,2026-04-14T21:57:06.073000+00:00,https://www.encancha.cl/enlahora/servicios/2026/04/14/donde-comprar-la-bencina-mas-barata-revisa-las-estaciones-con-los-precios-mas-bajos-de-tu-region/,0.28,direct_address:tu;question_opener_without_punctuation,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:35:09.997709+00:00,,es,0.999996,kept,kept_original
4644e9e62f5a3802,"¿Quién es Dianne Fischer, la médium de 'Vecinos al límite' que ve gente muerta desde niña?","¿Quién es Dianne Fischer, la médium de 'Vecinos al límite' que ve gente muerta desde niña?",clickbait,nacional,Pagina 7,,,2026-04-17T15:46:26+00:00,https://www.pagina7.cl/entretencion/quien-es-dianne-fischer-la-medium-de-vecinos-al-limite-que-ve-gente-muerta-desde-nina/,0.28,clickbait_framing:quien es;question_headline;question_opener,False,validation,manual-review-v1.0,news_sitemap,2026-04-20T23:33:16.648714+00:00,,es,0.999995,kept,kept_original
492621abc70465d3,"Paula Koops, concursante de 'Tu cara me suena 13': ""Es un programa increíble, pero como nunca había imitado, no pensaba que pudiera encajar","Paula Koops, concursante de 'Tu cara me suena 13': ""Es un programa increíble, pero como nunca había imitado, no pensaba que pudiera encajar",informativo,internacional,Mundo Deportivo,Ángel Mor Montolio,Televisión,2026-04-17T17:10:26+02:00,https://www.mundodeportivo.com/elotromundo/television/20260417/1004171003/paula-koops-concursante-cara-me-suena-13-programa-increible-nunca-habia-imitado-no-pensaba-pudiera-encajar-dct.html,0.27,sensational_language:increible;direct_address:tu,False,train,manual-review-v1.0,rss,2026-04-20T23:38:20.519948+00:00,https://www.mundodeportivo.com/rss/home.xml,es,0.999996,kept,kept_original
03f235d826a06396,"¡Por qué tenía que decirlo!"": José Antonio Neme reveló quién es el hombre detrás del famoso viral","¡Por qué tenía que decirlo!"": José Antonio Neme reveló quién es el hombre detrás del famoso viral",clickbait,nacional,Pagina 7,,,2026-04-19T04:20:43+00:00,https://www.pagina7.cl/entretencion/por-que-tenia-que-decirlo-jose-antonio-neme-revelo-quien-es-el-hombre-detras-del-famoso-viral/,0.97,sensational_language:viral;curiosity_gap:por que;curiosity_gap_opener;curiosity_colon_framing;clickbait_framing:quien es;question_opener_without_punctuation;exclamation,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:33:16.642489+00:00,,es,0.999996,kept,kept_original
88f3a20edf7e4c37,lo que debes saber de harry potter la experiencia del bosque prohibido en santiago,lo que debes saber de harry potter la experiencia del bosque prohibido en santiago,clickbait,nacional,La Tercera,,,2026-04-17T11:00:01.264000+00:00,https://www.latercera.com/finde/noticia/lo-que-debes-saber-de-harry-potter-la-experiencia-del-bosque-prohibido-en-santiago/,0.81,"sensational_language:prohibido;curiosity_gap:lo que,que debes saber;curiosity_gap_opener;clickbait_framing:que debes saber;direct_address:debes",False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:29:50.306110+00:00,,es,0.999996,kept,kept_original
c8b1afe9dee9cdf1,"Por qué algunos hábitos diarios disparan los síntomas de tu alergia sin que lo sepas: «Esta acción, lejos de aliviar, aumenta la histamina»","Por qué algunos hábitos diarios disparan los síntomas de tu alergia sin que lo sepas: «Esta acción, lejos de aliviar, aumenta la histamina»",clickbait,internacional,ABC,,,2026-04-20T09:45:26+02:00,https://www.abc.es/bienestar/habitos-diarios-disparan-sintomas-alergia-sepas-accion-20260420173405-nt.html,0.74,curiosity_gap:por que;curiosity_gap_opener;curiosity_colon_framing;direct_address:tu;question_opener_without_punctuation,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:38:18.952366+00:00,,es,0.999995,kept,kept_original
9258ad20372df6cf,el secreto de ben affleck,el secreto de ben affleck,clickbait,nacional,FMDOS,,,2015-04-22T14:15:30+00:00,https://www.fmdos.cl/noticias/el-secreto-de-ben-affleck/,0.73,sensational_language:secreto;curiosity_gap:el secreto de;curiosity_gap_opener;clickbait_framing:el secreto;vague_subject,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:34:10.239024+00:00,,es,0.714282,kept,kept_original
ee1e3bb4c32d10a8,"La Fiesta del Memo: cuándo, dónde y todo lo que debes saber del evento","La Fiesta del Memo: cuándo, dónde y todo lo que debes saber del evento",clickbait,nacional,Pagina 7,,,2026-04-17T16:50:38+00:00,https://www.pagina7.cl/entretencion/la-fiesta-del-memo-cuando-donde-y-todo-lo-que-debes-saber-del-evento/,0.7,"curiosity_gap:lo que,que debes saber;curiosity_colon_framing;clickbait_framing:que debes saber,todo lo que debes saber;direct_address:debes",False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:33:16.648236+00:00,,es,0.999996,kept,kept_original
b8d388db5bc286ce,Así fue la boda de Sevilla repleta de aficionados de la Real Sociedad: «Fue surrealista ver todo esto»,Así fue la boda de Sevilla repleta de aficionados de la Real Sociedad: «Fue surrealista ver todo esto»,clickbait,internacional,ABC,,,2026-04-20T11:15:53+02:00,https://www.abc.es/sevilla/ciudad/boda-sevilla-repleta-aficionados-real-sociedad-20260420111544-nts.html,0.68,curiosity_gap:asi fue;curiosity_gap_opener;curiosity_colon_framing;clickbait_framing:asi fue;vague_subject,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:38:18.938935+00:00,,es,0.999997,kept,kept_original
ce5a4f0b983b7ebd,"Así fue el primer gol en fuera de juego, legal por la Ley Wenger: en ninguna otra parte del mundo lo habría sido","Así fue el primer gol en fuera de juego, legal por la Ley Wenger: en ninguna otra parte del mundo lo habría sido",clickbait,internacional,Mundo Deportivo,,,2026-04-19T13:08:23+00:00,https://www.mundodeportivo.com/futbol/internacional/20260419/1004172436/asi-primer-gol-fuera-juego-legal-ley-wenger-ninguna-parte-mundo-habria-sido.html,0.68,curiosity_gap:asi fue;curiosity_gap_opener;curiosity_colon_framing;clickbait_framing:asi fue;vague_subject,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:38:30.076841+00:00,,es,0.999996,kept,kept_original
0a32edc31830b2d1,"Así fue el espectacular cumpleaños de Laura Escanes: ""Demasiado mayor para DiCaprio","Así fue el espectacular cumpleaños de Laura Escanes: ""Demasiado mayor para DiCaprio",clickbait,internacional,Mundo Deportivo,Autor Redacción,Gente,2026-04-20T07:30:08+02:00,https://www.mundodeportivo.com/elotromundo/gente/20260420/1004172644/asi-sido-espectacular-cumpleanos-laura-escanes-30-anos-demasiado-mayor-leonardo-dicaprio-galeria-dct.html,0.68,curiosity_gap:asi fue;curiosity_gap_opener;curiosity_colon_framing;clickbait_framing:asi fue;vague_subject,False,train,manual-review-v1.0,rss,2026-04-20T23:38:20.503448+00:00,https://www.mundodeportivo.com/rss/home.xml,es,0.999996,kept,kept_original
ba5e219ee8a615dd,por que tenia que decirlo jose antonio neme se sincero y conto la historia detras de su frase viral,por que tenia que decirlo jose antonio neme se sincero y conto la historia detras de su frase viral,clickbait,nacional,La Cuarta,,,2026-04-19T15:23:11.257000+00:00,https://www.lacuarta.com/espectaculos/noticia/por-que-tenia-que-decirlo-jose-antonio-neme-se-sincero-y-conto-la-historia-detras-de-su-frase-viral/,0.67,sensational_language:viral;curiosity_gap:por que;curiosity_gap_opener;question_opener_without_punctuation,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:32:58.254496+00:00,,es,0.999997,kept,kept_original
bb9d5580a3e45cbf,lo que debes saber a esta hora de la tarde wfgwc,lo que debes saber a esta hora de la tarde wfgwc,clickbait,nacional,Diario Financiero,,,2026-04-20T19:11:56+00:00,https://www.df.cl/doble-click/lo-que-debes-saber-a-esta-hora-de-la-tarde-wfgwc,0.66,"curiosity_gap:lo que,que debes saber;curiosity_gap_opener;clickbait_framing:que debes saber;direct_address:debes",False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:33:09.444723+00:00,,es,0.999995,kept,kept_original
5e63ee31fd50b606,lo que debes saber sobre el aguinaldo de fiestas patrias,lo que debes saber sobre el aguinaldo de fiestas patrias,clickbait,nacional,Pagina 7,,,2025-11-14T19:28:44+00:00,https://www.pagina7.cl/actualidad/lo-que-debes-saber-sobre-el-aguinaldo-de-fiestas-patrias/,0.66,"curiosity_gap:lo que,que debes saber;curiosity_gap_opener;clickbait_framing:que debes saber;direct_address:debes",False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:33:16.693888+00:00,,es,0.999994,kept,kept_original
f9a6743e9e864f27,"Revelan imágenes inéditas del atentado en Amalfi, Antioquia: así fue la explosión que dejó 13 policías muertos","Revelan imágenes inéditas del atentado en Amalfi, Antioquia: así fue la explosión que dejó 13 policías muertos",clickbait,internacional,Infobae,,,2026-04-20T07:39:47.463000+00:00,https://www.infobae.com/colombia/2026/04/20/revelan-imagenes-ineditas-del-atentado-en-amalfi-antioquia-asi-fue-la-explosion-que-dejo-13-policias-muertos/,0.63,sensational_language:revelan;curiosity_gap:asi fue;curiosity_colon_framing;clickbait_framing:asi fue,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:37:12.670758+00:00,,es,0.999996,kept,kept_original
504d88a47854a090,todo lo que debes saber de la roja en el sudamericano sub 17 programacion y transmision por tv abierta,todo lo que debes saber de la roja en el sudamericano sub 17 programacion y transmision por tv abierta,clickbait,nacional,En Cancha,,,2026-04-01T15:16:19.057000+00:00,https://www.encancha.cl/seleccion/la-roja/2026/04/01/todo-lo-que-debes-saber-de-la-roja-en-el-sudamericano-sub-17-programacion-y-transmision-por-tv-abierta/,0.6,"curiosity_gap:lo que,que debes saber;clickbait_framing:que debes saber,todo lo que debes saber;direct_address:debes",False,test,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:35:10.052097+00:00,,es,0.999994,kept,kept_original
c4ce025457293ed8,"Las 5 cosas que debes saber este 20 de abril: bloqueo en el estrecho de Ormuz, masacre en Louisiana, economía en Venezuela","Las 5 cosas que debes saber este 20 de abril: bloqueo en el estrecho de Ormuz, masacre en Louisiana, economía en Venezuela",clickbait,internacional,CNN Espanol,,,2026-04-20T10:26:10.670000+00:00,https://cnnespanol.cnn.com/2026/04/20/mundo/5-cosas-20-abril-2026-orix,0.6,curiosity_gap:que debes saber;curiosity_colon_framing;clickbait_framing:que debes saber;direct_address:debes,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:36:22.115093+00:00,,es,0.999994,kept,kept_original
0e95396a1e038c2d,Ni tetilla ni mascarpone: lo que Samantha Vallejo-Nágera usa para hacer su tarta de queso,Ni tetilla ni mascarpone: lo que Samantha Vallejo-Nágera usa para hacer su tarta de queso,clickbait,internacional,20 Minutos,Alejandra González Martinez,Recetas,2026-04-20T05:00:00+02:00,https://www.20minutos.es/gastronomia/recetas/ingrediente-receta-tarta-queso-horno-samantha-vallejo-nagera-queso-azul_6956006_0.html,0.59,curiosity_gap:lo que;curiosity_colon_framing;contrast_hook,False,train,manual-review-v1.0,rss,2026-04-20T23:37:56.104904+00:00,https://www.20minutos.es/rss/,es,0.999993,kept,kept_original
3d92f335e6b6b038,asi fue el operativo de la marina norteamericana que intercepto un buque irani,asi fue el operativo de la marina norteamericana que intercepto un buque irani,clickbait,nacional,La Tercera,,,2026-04-20T13:19:30.061000+00:00,https://www.latercera.com/videos/noticia/asi-fue-el-operativo-de-la-marina-norteamericana-que-intercepto-un-buque-irani/,0.58,curiosity_gap:asi fue;curiosity_gap_opener;clickbait_framing:asi fue;vague_subject,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:29:50.277060+00:00,,es,0.999995,kept,kept_original
1b0a7e96fafad516,El truco del bicarbonato que pocos conocen: por qué ponerlo en las ventanas y otros usos que sorprenden,El truco del bicarbonato que pocos conocen: por qué ponerlo en las ventanas y otros usos que sorprenden,clickbait,internacional,Infobae,,,2026-04-20T18:52:15.994000+00:00,https://www.infobae.com/colombia/2026/04/20/el-truco-del-bicarbonato-que-pocos-conocen-por-que-ponerlo-en-las-ventanas-y-otros-usos-que-sorprenden/,0.58,curiosity_gap:por que;curiosity_colon_framing;clickbait_framing:el truco;vague_subject,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:37:12.664843+00:00,,es,0.999994,kept,kept_original
1478ae00626291de,revelan el secreto de fernando gago para revivir a la u como se entrena se juega,revelan el secreto de fernando gago para revivir a la u como se entrena se juega,clickbait,nacional,En Cancha,,,2026-04-09T03:42:29.395000+00:00,https://www.encancha.cl/futbol-chileno/u-de-chile/2026/04/08/revelan-el-secreto-de-fernando-gago-para-revivir-a-la-u-como-se-entrena-se-juega/,0.58,"sensational_language:revelan,secreto;curiosity_gap:el secreto de;clickbait_framing:el secreto",False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:35:10.019102+00:00,,es,0.999995,kept,kept_original
b4c27a578a323f60,asi fue la visita del presidente kast al portaaviones nuclear uss nimitz de eeuu,asi fue la visita del presidente kast al portaaviones nuclear uss nimitz de eeuu,clickbait,nacional,La Tercera,,,2026-04-17T15:04:52.451000+00:00,https://www.latercera.com/culto/noticia/asi-fue-la-visita-del-presidente-kast-al-portaaviones-nuclear-uss-nimitz-de-eeuu/,0.58,curiosity_gap:asi fue;curiosity_gap_opener;clickbait_framing:asi fue;vague_subject,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:29:50.302970+00:00,,es,0.428571,kept,kept_original
d552030f71242e29,asi fue el operativo de la armada de eeuu que intercepto un buque irani en el golfo de oman,asi fue el operativo de la armada de eeuu que intercepto un buque irani en el golfo de oman,clickbait,internacional,Infobae,,,2026-04-20T13:12:12.850000+00:00,https://www.infobae.com/america/mundo/2026/04/20/asi-fue-el-operativo-de-la-armada-de-eeuu-que-intercepto-un-buque-irani-en-el-golfo-de-oman/,0.58,curiosity_gap:asi fue;curiosity_gap_opener;clickbait_framing:asi fue;vague_subject,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:37:12.692798+00:00,,es,0.999996,kept,kept_original
8af08e2b70c7f6cd,Así fue la celebración de la Real por su Copa del Rey en Sevilla,Así fue la celebración de la Real por su Copa del Rey en Sevilla,clickbait,internacional,ABC,,,2026-04-19T16:28:16+02:00,https://www.abc.es/sevilla/ciudad/celebracion-real-copa-rey-sevilla-20260419162555-nts.html,0.58,curiosity_gap:asi fue;curiosity_gap_opener;clickbait_framing:asi fue;vague_subject,False,validation,manual-review-v1.0,news_sitemap,2026-04-20T23:38:18.967329+00:00,,es,0.999996,kept,kept_original
add75e9cf5313afc,Así fue el operativo de la Marina de EEUU que interceptó un buque iraní en el Golfo de Omán,Así fue el operativo de la Marina de EEUU que interceptó un buque iraní en el Golfo de Omán,clickbait,internacional,Infobae,Carlos Eduardo Martínez,,2026-04-20T13:12:12+00:00,https://www.infobae.com/america/mundo/2026/04/20/asi-fue-el-operativo-de-la-armada-de-eeuu-que-intercepto-un-buque-irani-en-el-golfo-de-oman/,0.58,curiosity_gap:asi fue;curiosity_gap_opener;clickbait_framing:asi fue;vague_subject,False,validation,manual-review-v1.0,rss,2026-04-20T23:36:23.853770+00:00,https://www.infobae.com/arc/outboundfeeds/rss/category/america/mundo/,es,0.999994,kept,kept_original
c8dfab7a653d4b2c,El favorito arrasó este lunes y obtuvo su mejor audiencia: así quedó el rating matinal de este 20 de abril,El favorito arrasó este lunes y obtuvo su mejor audiencia: así quedó el rating matinal de este 20 de abril,clickbait,nacional,La Cuarta,,,2026-04-20T18:30:04.732000+00:00,https://www.lacuarta.com/espectaculos/noticia/el-favorito-arraso-este-lunes-y-obtuvo-su-mejor-audiencia-asi-quedo-el-rating-matinal-de-este-20-de-abril/,0.58,curiosity_gap:asi quedo;curiosity_colon_framing;clickbait_framing:asi quedo;vague_subject,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:32:58.247645+00:00,,es,0.999995,kept,kept_original
2200aeb5987b56e9,asi fue el megaoperativo de steinert y codina que permitio fiscalizar a mas de seis mil personas en la region metropolitana,asi fue el megaoperativo de steinert y codina que permitio fiscalizar a mas de seis mil personas en la region metropolitana,clickbait,nacional,La Tercera,,,2026-04-16T20:00:00.586000+00:00,https://www.latercera.com/nacional/noticia/asi-fue-el-megaoperativo-de-steinert-y-codina-que-permitio-fiscalizar-a-mas-de-seis-mil-personas-en-la-region-metropolitana/,0.58,curiosity_gap:asi fue;curiosity_gap_opener;clickbait_framing:asi fue;vague_subject,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:29:50.311974+00:00,,es,0.857139,kept,kept_original
3ff8051c5574f50a,Así quedó el palmarés de títulos de Colombia tras el nuevo campeonato en el Sudamericano Sub17 con goleada ante Argentina,Así quedó el palmarés de títulos de Colombia tras el nuevo campeonato en el Sudamericano Sub17 con goleada ante Argentina,clickbait,internacional,Infobae,,,2026-04-20T15:31:15.846000+00:00,https://www.infobae.com/colombia/deportes/2026/04/20/asi-quedo-el-palmares-de-titulos-de-la-federacion-colombiana-de-futbol-tras-el-nuevo-campeonato-en-el-sudamericano-sub17-con-goleada-ante-argentina/,0.58,curiosity_gap:asi quedo;curiosity_gap_opener;clickbait_framing:asi quedo;vague_subject,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:37:12.668234+00:00,,es,0.999996,kept,kept_original
d01566ed62fef6fd,Así fue el encuentro de Milei con Netanyahu,Así fue el encuentro de Milei con Netanyahu,clickbait,internacional,Clarin,,,2026-04-19T15:20:23+00:00,https://www.clarin.com/videos/encuentro-milei-netanyahu_3_f24lv4bWuJ.html,0.58,curiosity_gap:asi fue;curiosity_gap_opener;clickbait_framing:asi fue;vague_subject,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:37:29.594722+00:00,,es,0.999996,kept,kept_original
b18dd4db0e5b1ff4,Este 22 de julio será el segundo día más corto de la Tierra desde que hay registros: ¿por qué ocurre?,Este 22 de julio será el segundo día más corto de la Tierra desde que hay registros: ¿por qué ocurre?,clickbait,nacional,BioBioChile,,pressrelease,2025-07-22T12:53:51+00:00,https://www.biobiochile.cl/noticias/ciencia-y-tecnologia/ciencia/2025/07/22/este-22-de-julio-sera-el-segundo-dia-mas-corto-de-la-tierra-desde-que-hay-registros-por-que-ocurre.shtml,0.57,curiosity_gap:por que;curiosity_colon_framing;vague_subject;question_headline,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:28:49.333875+00:00,,es,0.999997,kept,kept_original
c9339dfd44cd6dae,Así respondieron Paloma Valencia y Abelardo de la Espriella al reto de Iván Cepeda de hacer un debate: “¿Por qué nos vamos a desgastar de esa manera?”,Así respondieron Paloma Valencia y Abelardo de la Espriella al reto de Iván Cepeda de hacer un debate: “¿Por qué nos vamos a desgastar de esa manera?”,clickbait,internacional,Infobae,,,2026-04-20T14:55:54.702000+00:00,https://www.infobae.com/colombia/2026/04/20/asi-respondieron-paloma-valencia-y-abelardo-de-la-espriella-al-reto-de-ivan-cepeda-de-hacer-un-debate-por-que-nos-vamos-a-desgastar-de-esa-manera/,0.57,curiosity_gap:por que;curiosity_colon_framing;vague_subject;question_headline,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:37:12.668636+00:00,,es,0.999996,kept,kept_original
71d429e08feffc33,Cómo y por qué los perfumes para novias se han convertido en el viral de la temporada,Cómo y por qué los perfumes para novias se han convertido en el viral de la temporada,clickbait,internacional,El Pais,Leyre Moreno,Perfumes,2026-04-20T03:30:00+00:00,https://elpais.com/smoda/belleza/2026-04-20/como-y-por-que-los-perfumes-para-novias-se-han-convertido-en-el-viral-de-la-temporada.html,0.57,sensational_language:viral;curiosity_gap:por que;question_opener_without_punctuation,False,validation,manual-review-v1.0,rss,2026-04-20T23:35:21.465225+00:00,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/section/chile/portada,es,0.999996,kept,kept_original
c6909204d6fb0579,que dice el evangelio de judas cuales son los escritos apocrifos y por que no son parte de la biblia,que dice el evangelio de judas cuales son los escritos apocrifos y por que no son parte de la biblia,clickbait,nacional,BioBioChile,,,2026-03-31T09:58:17-03:00,https://www.biobiochile.cl/noticias/sociedad/historia/2026/03/31/que-dice-el-evangelio-de-judas-cuales-son-los-escritos-apocrifos-y-por-que-no-son-parte-de-la-biblia.shtml,0.54,curiosity_gap:por que;clickbait_framing:que dice;question_opener_without_punctuation,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:28:49.368188+00:00,,es,0.999998,kept,kept_original
6f38cbc3163ce1c8,¿Qué santo se celebra hoy lunes 20 de abril? Todo lo que tienes que saber del santoral de hoy,¿Qué santo se celebra hoy lunes 20 de abril? Todo lo que tienes que saber del santoral de hoy,clickbait,internacional,ABC,,,2026-04-20T07:00:30+02:00,https://www.abc.es/sociedad/santo-hoy-lunes-20-04-2026-santoral-nsv-20260420070026-nt.html,0.54,curiosity_gap:lo que;direct_address:tienes que;question_headline;question_opener,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:38:18.957016+00:00,,es,0.999995,kept,kept_original
9326c162cad20757,Qué significa escuchar cuervos cantar en tu casa o jardín durante el día y por qué es bueno,Qué significa escuchar cuervos cantar en tu casa o jardín durante el día y por qué es bueno,clickbait,internacional,Clarin,Clarin.com - Home,,2026-04-20T22:31:43+00:00,https://www.clarin.com/estados-unidos/significa-escuchar-cuervos-cantar-casa-jardin-dia-bueno_0_X9lTxBVIv4.html,0.54,curiosity_gap:por que;direct_address:tu;question_opener_without_punctuation,False,validation,manual-review-v1.0,rss,2026-04-20T23:37:22.905094+00:00,https://www.clarin.com/rss/lo-ultimo/,es,0.999997,kept,kept_original
4f58e6741d1c8609,como le fue al regreso de only friends asi quedo el rating la noche de este sabado,como le fue al regreso de only friends asi quedo el rating la noche de este sabado,clickbait,nacional,La Cuarta,,,2026-04-12T16:03:51.768000+00:00,https://www.lacuarta.com/espectaculos/noticia/como-le-fue-al-regreso-de-only-friends-asi-quedo-el-rating-la-noche-de-este-sabado/,0.54,curiosity_gap:asi quedo;clickbait_framing:asi quedo;question_opener_without_punctuation,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:32:58.286451+00:00,,es,0.999996,kept,kept_original
accdcc4e39f7225a,quede pal p bimza se desahoga expone inedito detalle y cuenta la verdad sobre el quiebre amoroso con trini neira,quede pal p bimza se desahoga expone inedito detalle y cuenta la verdad sobre el quiebre amoroso con trini neira,clickbait,nacional,La Cuarta,,,2026-04-07T13:29:05.573000+00:00,https://www.lacuarta.com/espectaculos/noticia/quede-pal-p-bimza-se-desahoga-expone-inedito-detalle-y-cuenta-la-verdad-sobre-el-quiebre-amoroso-con-trini-neira/,0.53,sensational_language:inedito;curiosity_gap:la verdad sobre;clickbait_framing:la verdad sobre,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:32:58.311165+00:00,,es,0.999996,kept,kept_original
c213fb8c319ccf48,Por qué Los Ángeles es tendencia entre quienes buscan el mejor café de Estados Unidos,Por qué Los Ángeles es tendencia entre quienes buscan el mejor café de Estados Unidos,clickbait,internacional,Infobae,,,2026-04-19T23:28:43.224000+00:00,https://www.infobae.com/estados-unidos/2026/04/19/por-que-los-angeles-es-tendencia-entre-quienes-buscan-el-mejor-cafe-de-estados-unidos/,0.52,curiosity_gap:por que;curiosity_gap_opener;question_opener_without_punctuation,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:37:12.645212+00:00,,es,0.999995,kept,kept_original
a4dc1ec12a9f9cde,por que los jovenes quedan tan mal despues de las ramadas universitarias,por que los jovenes quedan tan mal despues de las ramadas universitarias,clickbait,nacional,Pagina 7,,,2025-11-14T19:28:31+00:00,https://www.pagina7.cl/actualidad/por-que-los-jovenes-quedan-tan-mal-despues-de-las-ramadas-universitarias/,0.52,curiosity_gap:por que;curiosity_gap_opener;question_opener_without_punctuation,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:33:16.691504+00:00,,es,0.999995,kept,kept_original
18fdb03ca0e21408,¿Por qué demócratas con aspiraciones para 2028 llaman a Lina Khan y qué les dice ella sobre cómo recomponer la economía?,¿Por qué demócratas con aspiraciones para 2028 llaman a Lina Khan y qué les dice ella sobre cómo recomponer la economía?,clickbait,internacional,CNN Espanol,,,2026-04-20T14:19:37.169000+00:00,https://cnnespanol.cnn.com/2026/04/20/eeuu/lina-khan-democratas-economia-2028-trax,0.52,curiosity_gap:por que;curiosity_gap_opener;question_headline;question_opener,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:36:22.113937+00:00,,es,0.999995,kept,kept_original
a002951db940738c,esto es lo que mostro el avance oficial de avengers doomsday que aun no podemos ver,esto es lo que mostro el avance oficial de avengers doomsday que aun no podemos ver,clickbait,nacional,La Cuarta,,,2026-04-17T13:04:47.582000+00:00,https://www.lacuarta.com/tendencias/noticia/esto-es-lo-que-mostro-el-avance-oficial-de-avengers-doomsday-que-aun-no-podemos-ver/,0.52,"curiosity_gap:esto es lo que,lo que;curiosity_gap_opener;vague_subject",False,validation,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:32:58.259949+00:00,,es,0.999995,kept,kept_original
