id,headline,headline_original,label,source_type,source,author,section,published_at,url,clickbait_score,clickbait_reasons,needs_review,split,labeling_method,collection_method,scraped_at,feed_url,headline_language_detected,headline_language_probability,headline_translation_reason,headline_translation_method
f29cb2e511ddd74f,¿Puede la inteligencia artificial ayudarnos a comprender la comunicación animal?,A inteligência artificial pode nos ajudar a entender a comunicação dos animais?,informativo,internacional,BBC Mundo,,,2026-04-19T19:58:10+00:00,https://www.bbc.com/portuguese/articles/cn08g8nyjj9o,0.11,question_headline,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:35:19.049254+00:00,,pt,0.999999,detected_non_es,GoogleTranslator(auto->es)
4851ac8f96022845,svs emite nuevas resoluciones en el marco del caso cascada,svs emite nuevas resoluciones en el marco del caso cascada,informativo,nacional,Pagina 7,,,2025-11-14T19:25:04+00:00,https://www.pagina7.cl/actualidad/svs-emite-nuevas-resoluciones-en-el-marco-del-caso-cascada/,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:33:16.705866+00:00,,es,0.999993,kept,kept_original
06f32e64d2d00c9a,keiko fujimori endurece su critica contra piero corvetto y le pide su renuncia que otros lleven a cabo la segunda vuelta,keiko fujimori endurece su critica contra piero corvetto y le pide su renuncia que otros lleven a cabo la segunda vuelta,informativo,internacional,Infobae,,,2026-04-20T23:15:33.188000+00:00,https://www.infobae.com/peru/2026/04/20/keiko-fujimori-endurece-su-critica-contra-piero-corvetto-y-le-pide-su-renuncia-que-otros-lleven-a-cabo-la-segunda-vuelta/,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:37:12.624167+00:00,,es,0.857138,kept,kept_original
fcddc3c25b1b7d2a,"Ante la hiperconexión, el refugio digital: ponte en modo avión","Ante la hiperconexión, el refugio digital: ponte en modo avión",informativo,internacional,Clarin,,,2026-04-20T19:22:17+00:00,https://www.clarin.com/opinion/hiperconexion-refugio-digital-ponte-modo-avion_0_ZVoL9b06aL.html,0.0,,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:37:29.538838+00:00,,es,0.999997,kept,kept_original
a4597c9c768e4c14,ocde constata desaceleracion de las grandes economias mundiales y alerta sobre riesgos,ocde constata desaceleracion de las grandes economias mundiales y alerta sobre riesgos,informativo,nacional,Pagina 7,,,2025-11-14T19:27:43+00:00,https://www.pagina7.cl/actualidad/ocde-constata-desaceleracion-de-las-grandes-economias-mundiales-y-alerta-sobre-riesgos/,0.15,sensational_language:alerta,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:33:16.682936+00:00,,es,0.999994,kept,kept_original
e52a50d1d0e7b6df,nuestra inspectora maria victoria quien es la funcionaria de 59 anos asesinada en colegio de calama,nuestra inspectora maria victoria quien es la funcionaria de 59 anos asesinada en colegio de calama,informativo,nacional,BioBioChile,,,2026-03-27T20:53:43-03:00,https://www.biobiochile.cl/noticias/nacional/region-de-antofagasta/2026/03/27/nuestra-inspectora-maria-victoria-quien-es-la-funcionaria-de-59-anos-asesinada-en-colegio-de-calama.shtml,0.12,clickbait_framing:quien es,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:28:49.401404+00:00,,es,0.999995,kept,kept_original
8e6eac3ae2301b56,los motivos de anglo american en su venta a mitsubishi,los motivos de anglo american en su venta a mitsubishi,informativo,nacional,CNN Chile,,,2011-11-14T21:30:00+00:00,https://www.cnnchile.com/economia/los-motivos-de-anglo-american-en-su-venta-a-mitsubishi_20111114/,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:28:55.099505+00:00,,es,0.999996,kept,kept_original
3641e76d0a248895,el oficio de steinert con el que se excuso previamente para no asistir a frustrada comision del senado,el oficio de steinert con el que se excuso previamente para no asistir a frustrada comision del senado,informativo,nacional,La Tercera,,,2026-04-14T20:45:36.490000+00:00,https://www.latercera.com/nacional/noticia/el-oficio-de-steinert-con-el-que-se-excuso-previamente-para-no-asistir-a-frustrada-comision-del-senado/,0.1,vague_subject,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:29:50.340429+00:00,,es,0.999995,kept,kept_original
3f48c3cee6443025,El gerente de Morrisons dice que lo despidieron por abordar a un ladrón,Morrisons manager says he was sacked for tackling shoplifter,informativo,internacional,BBC Mundo,,,2026-04-20T17:11:23+00:00,https://www.bbc.com/news/videos/clyxq49n57ro,0.0,,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:35:19.072006+00:00,,en,0.999995,detected_non_es,GoogleTranslator(auto->es)
c535180fe2ddcdcf,las criticas contra codelco en el coflicto anglo american,las criticas contra codelco en el coflicto anglo american,informativo,nacional,CNN Chile,,,2011-11-17T00:20:00+00:00,https://www.cnnchile.com/economia/las-criticas-contra-codelco-en-el-coflicto-anglo-american_20111116/,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:28:55.095316+00:00,,es,0.999995,kept,kept_original
2fd428aeeaabfc91,"Senado discutirá reforma sobre vivienda adecuada, para mayor accesibilidad a trabajadores: esta es la agenda","Senado discutirá reforma sobre vivienda adecuada, para mayor accesibilidad a trabajadores: esta es la agenda",informativo,internacional,Infobae,,,2026-04-20T17:34:20.975000+00:00,https://www.infobae.com/mexico/2026/04/20/senado-discutira-reforma-sobre-vivienda-adecuada-para-mayor-accesibilidad-a-trabajadores-esta-es-la-agenda/,0.04,clickbait_framing:esta es;concrete_informative_signals,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:37:12.650991+00:00,,es,0.999996,kept,kept_original
be2727e96b8ba993,"Tolox, la excursión perfecta en Málaga: cascadas, rutas de montaña y sopa tolita en la puerta a la Sierra de las Nieves","Tolox, la excursión perfecta en Málaga: cascadas, rutas de montaña y sopa tolita en la puerta a la Sierra de las Nieves",informativo,internacional,El Pais,Nacho Sánchez,Viajes,2026-04-18T03:30:01+00:00,https://elpais.com/elviajero/escapadas/espana/2026-04-18/tolox-la-excursion-perfecta-en-malaga-cascadas-rutas-de-montana-y-sopa-tolita-en-la-puerta-a-la-sierra-de-las-nieves.html,0.0,,False,train,weak-rules-v1.2,rss,2026-04-20T23:35:21.134119+00:00,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/portada,es,0.999996,kept,kept_original
161d0606ca892868,fmdos radio oficial de amaral en chile participa por entradas,fmdos radio oficial de amaral en chile participa por entradas,informativo,nacional,FMDOS,,,2013-06-20T16:03:09+00:00,https://www.fmdos.cl/concursos/fmdos-radio-oficial-de-amaral-en-chile-participa-por-entradas/,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:34:10.193877+00:00,,es,0.999995,kept,kept_original
10ef18cbc1a248cc,candidatas a reina de la pampilla luchan por la corona una de ellas ya se impuso,candidatas a reina de la pampilla luchan por la corona una de ellas ya se impuso,informativo,nacional,Pagina 7,,,2025-11-14T19:26:56+00:00,https://www.pagina7.cl/entretencion/candidatas-a-reina-de-la-pampilla-luchan-por-la-corona-una-de-ellas-ya-se-impuso/,0.0,,False,test,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:33:16.675966+00:00,,es,0.999994,kept,kept_original
c78dd24226992991,ice detiene ramagem exjefe inteligencia brasileno trax,ice detiene ramagem exjefe inteligencia brasileno trax,informativo,internacional,CNN Espanol,,,2026-04-14T02:10:32.460000+00:00,https://cnnespanol.cnn.com/2026/04/13/eeuu/ice-detiene-ramagem-exjefe-inteligencia-brasileno-trax,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:36:22.176327+00:00,,pt,0.428571,kept,kept_original
e1bd24cd355ba220,Rafa Venegas hizo balance de Zona de control de TVN: recordó funa por mostrar control a Cosculluela,Rafa Venegas hizo balance de Zona de control de TVN: recordó funa por mostrar control a Cosculluela,informativo,nacional,Pagina 7,,,2026-04-17T04:01:08+00:00,https://www.pagina7.cl/entrevistas/rafa-venegas-hizo-balance-de-zona-de-control-de-tvn-recordo-funa-por-mostrar-control-a-cosculluela/,0.0,,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:33:16.649608+00:00,,es,0.999994,kept,kept_original
858edec0f40eaa04,favorito se mantuvo en el primer lugar asi quedo el rating matinal de este 15 de abril,favorito se mantuvo en el primer lugar asi quedo el rating matinal de este 15 de abril,clickbait,nacional,La Cuarta,,,2026-04-15T19:01:40.908000+00:00,https://www.lacuarta.com/espectaculos/noticia/favorito-se-mantuvo-en-el-primer-lugar-asi-quedo-el-rating-matinal-de-este-15-de-abril/,0.38,curiosity_gap:asi quedo;clickbait_framing:asi quedo,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:32:58.268180+00:00,,es,0.999995,kept,kept_original
c1ca02d080479f65,los clubes de futbol son empresas con fines de lucro,los clubes de futbol son empresas con fines de lucro,informativo,nacional,CNN Chile,,,2011-11-18T11:16:00+00:00,https://www.cnnchile.com/deportes/los-clubes-de-futbol-son-empresas-con-fines-de-lucro_20111118/,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:28:55.092949+00:00,,es,0.999997,kept,kept_original
9622a8a9b3655091,Un hombre de Edenbridge participa en ultramaratones para ayudar a los niños en duelo,Edenbridge man takes on ultra-marathons to help bereaved children,informativo,internacional,BBC Mundo,,,2026-04-19T13:59:32+00:00,https://www.bbc.com/news/articles/cg40dlkwv5lo,0.0,,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:35:19.040522+00:00,,en,0.999997,detected_non_es,GoogleTranslator(auto->es)
0a2cd26d1343911b,Las últimas palabras de Felipe Pettinato antes del veredicto,Las últimas palabras de Felipe Pettinato antes del veredicto,informativo,internacional,Clarin,,,2026-04-20T14:09:32+00:00,https://www.clarin.com/videos/ultimas-palabras-felipe-pettinato-veredicto_3_qGrLwBbNNf.html,0.0,,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:37:29.546535+00:00,,es,0.999994,kept,kept_original
28411e9b43137c00,Gobierno de Santiago cierra recuperación de Gran Avenida con más de 64 mil rayados eliminados,Gobierno de Santiago cierra recuperación de Gran Avenida con más de 64 mil rayados eliminados,informativo,nacional,BioBioChile,Andrés Sierralta,Región Metropolitana,2026-04-20T21:23:24+00:00,https://www.biobiochile.cl/noticias/nacional/region-metropolitana/2026/04/20/gobierno-de-santiago-cierra-recuperacion-de-gran-avenida-con-mas-de-64-mil-rayados-eliminados.shtml,0.0,,False,train,weak-rules-v1.2,rss,2026-04-20T23:28:44.846920+00:00,https://feeds.feedburner.com/radiobiobio/NNeJ,es,0.999995,kept,kept_original
adcf0dc733710355,marcelo salas le da consejos y ahora se convirtio en el goleador historico del siglo de club del futbol chileno,marcelo salas le da consejos y ahora se convirtio en el goleador historico del siglo de club del futbol chileno,informativo,nacional,En Cancha,,,2026-04-13T22:08:08.297000+00:00,https://www.encancha.cl/futbol-chileno/primera-b/2026/04/13/marcelo-salas-le-da-consejos-y-ahora-se-convirtio-en-el-goleador-historico-del-siglo-de-club-del-futbol-chileno/,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:35:10.001776+00:00,,es,0.999995,kept,kept_original
a73d2984dfe77813,confirman hallazgo de cuerpo de hombre desaparecido en tranque de lo barnechea,confirman hallazgo de cuerpo de hombre desaparecido en tranque de lo barnechea,informativo,nacional,La Cuarta,,,2026-04-04T14:41:22.810000+00:00,https://www.lacuarta.com/chile/noticia/confirman-hallazgo-de-cuerpo-de-hombre-desaparecido-en-tranque-de-lo-barnechea/,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:32:58.320546+00:00,,es,0.999995,kept,kept_original
e4d27950f5168646,grabado en secreto desde una silla de ruedas al rescate de un show olvidado de pink floyd,grabado en secreto desde una silla de ruedas al rescate de un show olvidado de pink floyd,informativo,nacional,La Tercera,,,2026-04-16T16:59:00.232000+00:00,https://www.latercera.com/culto/noticia/grabado-en-secreto-desde-una-silla-de-ruedas-al-rescate-de-un-show-olvidado-de-pink-floyd/,0.15,sensational_language:secreto,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:29:50.314010+00:00,,es,0.999996,kept,kept_original
d244229a987c1b14,5 cosas 15 de abril orix,5 cosas 15 de abril orix,informativo,internacional,CNN Espanol,,,2026-04-15T10:00:17.279000+00:00,https://cnnespanol.cnn.com/2026/04/15/mundo/5-cosas-15-de-abril-orix,0.23,listicle_format,False,validation,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:36:22.170656+00:00,,pt,0.659311,kept,kept_original
3a7cb48343215756,camioneros confirman movilizaciones en el norte por bencinazo no se descartan bloqueos,camioneros confirman movilizaciones en el norte por bencinazo no se descartan bloqueos,informativo,nacional,La Cuarta,,,2026-04-15T20:04:49.084000+00:00,https://www.lacuarta.com/chile/noticia/camioneros-confirman-movilizaciones-en-el-norte-por-bencinazo-no-se-descartan-bloqueos/,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:32:58.267496+00:00,,es,0.999996,kept,kept_original
21e34a864de45c03,dueno empresa frustra robo a escopetazos dos delincuentes heridos quinta normal 05 04 2026,dueno empresa frustra robo a escopetazos dos delincuentes heridos quinta normal 05 04 2026,informativo,nacional,Meganoticias,,,2026-04-05T05:51:00-04:00,https://www.meganoticias.cl/nacional/518744-dueno-empresa-frustra-robo-a-escopetazos-dos-delincuentes-heridos-quinta-normal-05-04-2026.html,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:31:41.225487+00:00,,es,0.999993,kept,kept_original
78f3bc566c456303,el escenario de la visita de los principes de asturias a chile,el escenario de la visita de los principes de asturias a chile,informativo,nacional,CNN Chile,,,2011-11-11T22:25:00+00:00,https://www.cnnchile.com/mundo/el-escenario-de-la-visita-de-los-principes-de-asturias-a-chile_20111111/,0.1,vague_subject,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:28:55.103048+00:00,,es,0.999994,kept,kept_original
e4b19c04ce604656,"San Lorenzo vs Vélez, EN VIVO: minuto a minuto del partido clave por el Torneo Apertura 2026","San Lorenzo vs Vélez, EN VIVO: minuto a minuto del partido clave por el Torneo Apertura 2026",informativo,internacional,Clarin,,,2026-04-20T16:55:55+00:00,https://www.clarin.com/deportes/san-lorenzo-vs-velez-vivo-hora-juegan-ver-partido-clave-torneo-apertura-2026_0_892BMd90xD.html,0.0,concrete_informative_signals,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:37:29.532441+00:00,,es,0.999996,kept,kept_original
b3fe328d158d19b0,lanzan video promocional para la reeleccion de camila vallejo en la fech,lanzan video promocional para la reeleccion de camila vallejo en la fech,informativo,nacional,CNN Chile,,,2011-11-18T12:20:00+00:00,https://www.cnnchile.com/tecnologias/lanzan-video-promocional-para-la-reeleccion-de-camila-vallejo-en-la-fech_20111118/,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:28:55.092731+00:00,,es,0.999995,kept,kept_original
9e91f4987b75c73d,"La lesión de Driussi, el primer dolor de cabeza para Coudet en el Superclásico entre River y Boca en el Monumental","La lesión de Driussi, el primer dolor de cabeza para Coudet en el Superclásico entre River y Boca en el Monumental",informativo,internacional,Clarin,,,2026-04-19T21:01:39+00:00,https://www.clarin.com/deportes/lesion-driussi-primer-dolor-cabeza-coudet-superclasico-river-boca-monumental_0_ojdbd7Dmaj.html,0.0,,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:37:29.587888+00:00,,es,0.999997,kept,kept_original
3342c130a027c843,¿Quién cometió esta gravísima imprudencia?,¿Quién cometió esta gravísima imprudencia?,informativo,internacional,ABC,,,2026-04-19T09:25:46+02:00,https://www.abc.es/espana/andalucia/cordoba/francisco-poyato-cometio-gravisima-imprudencia-20260419092545-nts.html,0.16,question_headline;question_opener,False,validation,weak-rules-v1.2,news_sitemap,2026-04-20T23:38:18.973847+00:00,,es,0.857399,kept,kept_original
fce1c35d814765b7,"John Korir le regala un récord del circuito al Maratón de Boston, que cumple 130 ediciones","John Korir le regala un récord del circuito al Maratón de Boston, que cumple 130 ediciones",informativo,internacional,El Pais,Fernando Miñana Arnao,Deportes,2026-04-20T17:22:44+00:00,https://elpais.com/deportes/2026-04-20/john-korir-le-regala-un-record-del-circuito-al-maraton-de-boston-que-cumple-130-ediciones.html,0.0,,False,train,weak-rules-v1.2,rss,2026-04-20T23:35:21.122919+00:00,https://feeds.elpais.com/mrss-s/pages/ep/site/elpais.com/portada,es,0.999996,kept,kept_original
c2ac1767dcd9a062,proyecta chile 2050 inicia fase de ejecucion con apoyo transversal del mundo politico academico y empresarial,proyecta chile 2050 inicia fase de ejecucion con apoyo transversal del mundo politico academico y empresarial,informativo,nacional,La Tercera,,,2026-04-17T22:53:57.160000+00:00,https://www.latercera.com/nacional/noticia/proyecta-chile-2050-inicia-fase-de-ejecucion-con-apoyo-transversal-del-mundo-politico-academico-y-empresarial/,0.0,,False,test,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:29:50.297721+00:00,,es,0.999997,kept,kept_original
bf2c4de57bee9127,"Camilo Huerta sobre supuesto altercado con Adriana Barrientos: ""Quieren tener conflicto conmigo","Camilo Huerta sobre supuesto altercado con Adriana Barrientos: ""Quieren tener conflicto conmigo",informativo,nacional,Pagina 7,,,2026-04-20T19:14:40+00:00,https://www.pagina7.cl/entrevistas/camilo-huerta-sobre-supuesto-altercado-con-adriana-barrientos-quieren-tener-conflicto-conmigo/,0.0,,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:33:16.637374+00:00,,es,0.999997,kept,kept_original
9daa4e2ec2bc936e,Tom Litchfield: Northampton Saints encantados con el avance del centro,Tom Litchfield: Northampton Saints delighted by centre's advance,informativo,internacional,BBC Mundo,,,2026-04-20T09:23:17+00:00,https://www.bbc.com/sport/rugby-union/articles/cgrl7z84vjko,0.0,,False,validation,weak-rules-v1.2,news_sitemap,2026-04-20T23:35:19.060225+00:00,,en,0.999994,detected_non_es,GoogleTranslator(auto->es)
e0941aa26b3cc88a,el dia que paul mccartney canto para casi 200 mil personas en mexico,el dia que paul mccartney canto para casi 200 mil personas en mexico,informativo,internacional,Infobae,,,2024-11-21T03:57:21.017000+00:00,https://www.infobae.com/america/entretenimiento/2022/06/18/el-dia-que-paul-mccartney-canto-para-casi-200-mil-personas-en-mexico/,0.1,vague_subject,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:37:12.689703+00:00,,es,0.999995,kept,kept_original
bc78ae0d36355f4d,mas hitos para el hockey cesped las diablas y diablos junior abrochan la clasificacion al mundial de la categoria,mas hitos para el hockey cesped las diablas y diablos junior abrochan la clasificacion al mundial de la categoria,informativo,nacional,La Tercera,,,2026-04-19T20:16:01.075000+00:00,https://www.latercera.com/el-deportivo/noticia/mas-hitos-para-el-hockey-cesped-las-diablas-y-diablos-junior-abrochan-la-clasificacion-al-mundial-de-la-categoria/,0.0,,False,test,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:29:50.282478+00:00,,es,0.999996,kept,kept_original
402c584424de75aa,movember mas que una moda masculina,movember mas que una moda masculina,informativo,nacional,FMDOS,,,2014-11-10T20:43:32+00:00,https://www.fmdos.cl/te-para-dos/movember-mas-que-una-moda-masculina/,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:34:10.220382+00:00,,pt,0.571309,kept,kept_original
4a8afa1808bf595e,Gavi da motivos para ir al Mundial,Gavi da motivos para ir al Mundial,informativo,internacional,Mundo Deportivo,,,2026-04-19T08:00:00+00:00,https://www.mundodeportivo.com/futbol/fc-barcelona/20260419/1004171930/gavi-da-motivos-mundial.html,0.0,,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:38:30.082259+00:00,,pt,0.571428,kept,kept_original
72f6b9f424c6d2d1,en vivo coquimbo unido visita a universitario en busca de su primera victoria en la copa libertadores,en vivo coquimbo unido visita a universitario en busca de su primera victoria en la copa libertadores,informativo,nacional,La Tercera,,,2026-04-15T03:58:45.756000+00:00,https://www.latercera.com/el-deportivo/noticia/en-vivo-coquimbo-unido-visita-a-universitario-en-busca-de-su-primera-victoria-en-la-copa-libertadores/,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:29:50.334696+00:00,,es,0.999996,kept,kept_original
d352744472bb2b2c,festival de la lana 2026 en providencia todo lo que tienes que saber de la fiesta textil gratuita este 24 25 y 26 de abril,festival de la lana 2026 en providencia todo lo que tienes que saber de la fiesta textil gratuita este 24 25 y 26 de abril,clickbait,nacional,CNN Chile,,,2026-04-20T17:15:27-03:00,https://www.cnnchile.com/cultura/festival-de-la-lana-2026-en-providencia-todo-lo-que-tienes-que-saber-de-la-fiesta-textil-gratuita-este-24-25-y-26-de-abril_20260420/,0.38,curiosity_gap:lo que;direct_address:tienes que,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:28:55.049498+00:00,,es,0.999995,kept,kept_original
7c9329e5cce90b8c,De vuelta al lápiz y al papel: por qué las escuelas suecas están reduciendo la enseñanza digital,De volta ao lápis e papel: por que as escolas da Suécia estão reduzindo o ensino digital,clickbait,internacional,BBC Mundo,,,2026-04-19T18:11:59+00:00,https://www.bbc.com/portuguese/articles/c05d2jpmnypo,0.36,curiosity_gap:por que;curiosity_colon_framing,False,train,manual-review-v1.0,news_sitemap,2026-04-20T23:35:19.047676+00:00,,pt,0.999997,detected_non_es,GoogleTranslator(auto->es)
430fd37ee09570e3,"Clima hoy en Puerto Iguazú, Misiones: el pronóstico del tiempo para este domingo 19 abril de 2026","Clima hoy en Puerto Iguazú, Misiones: el pronóstico del tiempo para este domingo 19 abril de 2026",informativo,internacional,Clarin,,,2026-04-19T03:07:42+00:00,https://www.clarin.com/informacion-general/clima-hoy-puerto-iguazu-misiones-pronostico-tiempo-domingo-19-abril-2026_0_M8bA5xgHMd.html,0.0,concrete_informative_signals,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:37:29.632655+00:00,,es,0.999994,kept,kept_original
13d299bc85f345a2,El ataque armado en Teotihuacán coincide con la fecha de la Masacre de Columbine,El ataque armado en Teotihuacán coincide con la fecha de la Masacre de Columbine,informativo,internacional,Infobae,,,2026-04-20T23:32:14.990000+00:00,https://www.infobae.com/mexico/2026/04/20/el-ataque-armado-en-teotihuacan-coincide-con-la-fecha-de-la-masacre-de-columbine/,0.1,vague_subject,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:37:12.627949+00:00,,es,0.999994,kept,kept_original
9f7d59a217f4c64d,fuerza aerea de chile reabastecimiento aviones f 35 2ab,fuerza aerea de chile reabastecimiento aviones f 35 2ab,informativo,nacional,Meganoticias,,,2026-04-14T12:23:00-04:00,https://www.meganoticias.cl/mundo/519361-fuerza-aerea-de-chile-reabastecimiento-aviones-f-35-2ab.html,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:31:41.187356+00:00,,es,0.999998,kept,kept_original
c3f493ab666f56ea,rapido y furioso 7 revelan primer poster con el fallecido actor paul walker,rapido y furioso 7 revelan primer poster con el fallecido actor paul walker,informativo,nacional,Pagina 7,,,2025-11-14T19:25:41+00:00,https://www.pagina7.cl/entretencion/rapido-y-furioso-7-revelan-primer-poster-con-el-fallecido-actor-paul-walker/,0.15,sensational_language:revelan,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:33:16.710817+00:00,,es,0.999995,kept,kept_original
9326d4315825a7c6,ojala que duren mas de dos fines de semana adriana barrientos revela quien es la real nueva conquista de kaminski,ojala que duren mas de dos fines de semana adriana barrientos revela quien es la real nueva conquista de kaminski,informativo,nacional,La Cuarta,,,2026-04-15T16:50:08.277000+00:00,https://www.lacuarta.com/glamorama/noticia/ojala-que-duren-mas-de-dos-fines-de-semana-adriana-barrientos-revela-quien-es-la-real-nueva-conquista-de-kaminski/,0.12,clickbait_framing:quien es,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:32:58.269063+00:00,,es,0.999994,kept,kept_original
a32ae364d3992236,la maldicion del oscar 7 actores que nunca lograron llevarse el premio,la maldicion del oscar 7 actores que nunca lograron llevarse el premio,informativo,nacional,Pagina 7,,,2025-11-14T19:25:20+00:00,https://www.pagina7.cl/entretencion/la-maldicion-del-oscar-7-actores-que-nunca-lograron-llevarse-el-premio/,0.0,,False,train,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:33:16.656034+00:00,,es,0.999995,kept,kept_original
9a8d9fe83804d23f,Julio César Rodríguez aclara rumores sobre negociaciones de rostros en CHV: “No sabía cuánto ganaban”,Julio César Rodríguez aclara rumores sobre negociaciones de rostros en CHV: “No sabía cuánto ganaban”,informativo,nacional,La Cuarta,,,2026-04-20T13:27:29.437000+00:00,https://www.lacuarta.com/espectaculos/noticia/julio-cesar-rodriguez-aclara-rumores-sobre-negociaciones-de-rostros-en-chv-no-sabia-cuanto-ganaban/,0.0,,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:32:58.251676+00:00,,es,0.999996,kept,kept_original
6811da1c5608693a,Los estrenos de Netflix Argentina esta semana: qué series y películas ver del 20 al 26 de abril,Los estrenos de Netflix Argentina esta semana: qué series y películas ver del 20 al 26 de abril,informativo,internacional,Clarin,,,2026-04-20T09:00:05+00:00,https://www.clarin.com/espectaculos/los-estrenos-de-netflix-argentina-esta-semana-que-series-y-peliculas-ver-del-20-al-26-de-abril_0_qVEYGm6crI.html,0.0,,False,validation,weak-rules-v1.2,news_sitemap,2026-04-20T23:37:29.551489+00:00,,es,0.999997,kept,kept_original
43e23c165242b039,carabineros empleos civiles vacantes sueldos 2026 14,carabineros empleos civiles vacantes sueldos 2026 14,informativo,nacional,Meganoticias,,,2026-04-14T07:00:00-04:00,https://www.meganoticias.cl/dato-util/519379-carabineros-empleos-civiles-vacantes-sueldos-2026-14-042026.html,0.0,,False,validation,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:31:41.189503+00:00,,es,0.999994,kept,kept_original
a79f1312f7f5622b,delincuente queda en riesgo vital tras robo frustrado en domicilio de maipu,delincuente queda en riesgo vital tras robo frustrado en domicilio de maipu,informativo,nacional,La Tercera,,,2026-04-19T13:51:19.748000+00:00,https://www.latercera.com/nacional/noticia/delincuente-queda-en-riesgo-vital-tras-robo-frustrado-en-domicilio-de-maipu/,0.0,,False,validation,weak-rules-v1.2,sitemap_url_slug,2026-04-20T23:29:50.285193+00:00,,es,0.999996,kept,kept_original
91b8ee261c979028,Las sospechas sobre el uso de información privilegiada que se ciernen sobre la presidencia de Trump,The insider trading suspicions looming over Trump's presidency,informativo,internacional,BBC Mundo,,,2026-04-20T13:53:22+00:00,https://www.bbc.com/news/articles/cge0grppe3po,0.0,,False,train,weak-rules-v1.2,news_sitemap,2026-04-20T23:35:19.050976+00:00,,en,0.999995,detected_non_es,GoogleTranslator(auto->es)
d8da124e8904b6f5,se pierde el clasico universitario gago revela conto la verdad sobre el estado de charles aranguiz en la u,se pierde el clasico universitario gago revela conto la verdad sobre el estado de charles aranguiz en la u,clickbait,nacional,En Cancha,,,2026-04-17T17:19:28.472000+00:00,https://www.encancha.cl/futbol-chileno/u-de-chile/2026/04/17/se-pierde-el-clasico-universitario-gago-revela-conto-la-verdad-sobre-el-estado-de-charles-aranguiz-en-la-u/,0.38,curiosity_gap:la verdad sobre;clickbait_framing:la verdad sobre,False,train,manual-review-v1.0,sitemap_url_slug,2026-04-20T23:35:09.983636+00:00,,es,0.999996,kept,kept_original
